"code";"x";"y";"num_regime";"hydro_regime"
"V547401001";"822011.3599";"6344570.931";"6";"PN"
"V547401601";"829788.3925";"6342806.335";"6";"PN"
"V548000000";"841696.8";"6331908.7";"5";"PMC"
"V601020000";"881605.5";"6355414.4";"6";"PN"
"V603050000";"882098.1";"6348188.4";"6";"PN"
"V603501001";"876891.6501";"6348697.505";"6";"PN"
"V604201001";"870610.3789";"6350149.877";"6";"PN"
"V605201001";"865224.712";"6351194.959";"6";"PN"
"V605201100";"858576.5745";"6345936.684";"6";"PN"
"V606000100";"854659.6146";"6331805.955";"6";"PN"
"V606000200";"853597.5884";"6336119.611";"6";"PN"
"V611000300";"865734.0402";"6333674.163";"3";"PC"
"V611000401";"871183.9507";"6335460.043";"3";"PC"
"V612501001";"875143.705";"6331230.082";"7";"NP"
"V613000200";"891436.6155";"6335551.931";"6";"PN"
"V615541001";"861882.0626";"6334140.72";"6";"PN"
"V615542001";"854140.0388";"6328312.878";"6";"PN"
"V620020000";"850095.4";"6325651.2";"6";"PN"
"V710521401";"767121";"6341572";"6";"PN"
"V711501301";"767227.8626";"6340042.051";"6";"PN"
"V712401001";"777546.2712";"6331662.547";"6";"PN"
"V712401501";"772892.902";"6336597.097";"6";"PN"
"V713501001";"777041.7249";"6331067.438";"6";"PN"
"V713501701";"770774.8251";"6334217.805";"6";"PN"
"V713504501";"764578.9932";"6333970.35";"6";"PN"
"V713504801";"761692.293";"6335193.616";"6";"PN"
"V714401001";"778926.0947";"6329453.059";"6";"PN"
"V715501001";"785767.2642";"6336638.627";"6";"PN"
"V715504001";"788051.8682";"6333571.295";"6";"PN"
"V715621300";"781927.4708";"6340332.504";"6";"PN"
"V715621500";"784485.0816";"6339847.264";"6";"PN"
"V716054000";"797643.4";"6322200.2";"6";"PN"
"V716401001";"792573.0129";"6324841.687";"6";"PN"
"V717000400";"801021.324";"6315545.214";"6";"PN"
"V718000000";"818958";"6318250";"6";"PN"
"V718401501";"805781.0702";"6315638.63";"6";"PN"
"V718501001";"814241.7229";"6323758.233";"6";"PN"
"V718501600";"812649.6688";"6322210.03";"6";"PN"
"V718501801";"814779.8145";"6316560.996";"6";"PN"
"V719401001";"824970.3411";"6316674.276";"6";"PN"
"V720000501";"832736.4361";"6301923.17";"5";"PMC"
"V720001002";"832822.5964";"6300323.776";"7";"NP"
"W002000000";"997808.8";"6508735.6";"8";"N"
"W004000201";"993511";"6507424";"8";"N"
"W010000101";"991070";"6504349";"8";"N"
"W011000000";"980837.1";"6498949.2";"8";"N"
"W011001001";"975842.8028";"6493308.481";"8";"N"
"W011001101";"965219.7057";"6512683.414";"8";"N"
"W020040000";"989849.8";"6486089.8";"8";"N"
"W022000101";"987363";"6489229";"8";"N"
"W022000201";"980107.5499";"6489674.853";"8";"N"
"W024050000";"976117";"6477673";"8";"N"
"W024401001";"975243.3843";"6493313.66";"8";"N"
"W030000201";"974317";"6494673";"8";"N"
"W031000100";"969141.5983";"6504056.834";"8";"N"
"W040040000";"975330.2";"6531465.3";"7";"NP"
"W041401002";"970536";"6524718";"7";"NP"
"W042040000";"964728.3";"6516290.2";"7";"NP"
"W043000101";"964649.5997";"6516085.348";"7";"NP"
"W043050000";"964817";"6516273";"7";"NP"
"W051000000";"954927";"6503561.1";"8";"N"
"W101072000";"998773.3";"6472197.1";"8";"N"
"W101401002";"1004712";"6472662";"8";"N"
"W102000200";"995383.2529";"6465364.689";"8";"N"
"W103000301";"975917";"6462973";"8";"N"
"W103040000";"984237.5";"6461782.5";"8";"N"
"W106000301";"962770.8034";"6472040.666";"7";"NP"
"W106060000";"957497.2";"6475582";"8";"N"
"W107401001";"957229.7994";"6489872.39";"7";"NP"
"W107403001";"958110.0311";"6499256.713";"8";"N"
"W107403100";"956162.6996";"6481988.701";"8";"N"
"W110001001";"949532.1033";"6500928.95";"7";"NP"
"W111001001";"938674.5256";"6493129.541";"7";"NP"
"W130001001";"934818.8588";"6486268.925";"8";"N"
"W141001001";"917317";"6459173";"8";"N"
"W201502001";"958590.9853";"6404440.363";"8";"N"
"W202201001";"957979.5485";"6403046.668";"8";"N"
"W202202101";"955769.765";"6401667.383";"8";"N"
"W202203001";"951555.1763";"6399505.834";"8";"N"
"W211401000";"948825.1905";"6418910.489";"8";"N"
"W221050000";"929517";"6411773";"7";"NP"
"W221502001";"928267.9668";"6409996.149";"7";"NP"
"W221504001";"929151.5714";"6408190.27";"7";"NP"
"W222000101";"929817";"6417373";"7";"NP"
"W231401001";"932507.3074";"6426643.818";"8";"N"
"W233521001";"926058.5984";"6431894.403";"7";"NP"
"W253401001";"910950.2283";"6417637.863";"7";"NP"
"W261000000";"911917";"6432773";"7";"NP"
"W270040000";"960034.2";"6443652.5";"8";"N"
"W271000101";"950629.3402";"6442772.458";"8";"N"
"W273050001";"953017";"6430973";"8";"N"
"W274040000";"936889.2";"6450786.5";"8";"N"
"W275000201";"937616.4863";"6451476.577";"8";"N"
"W276721100";"934014.9234";"6450908.137";"8";"N"
"W276721401";"917580.8642";"6445790.163";"8";"N"
"W282040000";"911982.1";"6447624.8";"7";"NP"
"W283201001";"912027.4594";"6449998.229";"8";"N"
"W283201100";"911517";"6459473";"8";"N"
"W302000301";"905479.9753";"6467038.837";"7";"NP"
"W312503002";"894923.8531";"6471025.882";"6";"PN"
"W320001001";"893626.4876";"6459547.521";"7";"NP"
"W323000000";"883162.9";"6449980.1";"8";"N"
"W331501001";"899031.875";"6449110.737";"7";"NP"
"W331501100";"898498.8077";"6446341.885";"7";"NP"
"W333040000";"888554.3";"6443486.9";"7";"NP"
"W333050000";"891845.3";"6436498.2";"7";"NP"
"W333521100";"891558.781";"6428268.984";"7";"NP"
"W333521201";"884390.8144";"6442742.329";"7";"NP"
"W334000100";"879495.7332";"6442784.272";"7";"NP"
"W340000000";"871776.9";"6445213.6";"8";"N"
"W353402001";"853507.3047";"6441308.234";"6";"PN"
"W354001000";"850673.4096";"6437036.464";"8";"N"
"X000050000";"990410.2";"6433532.3";"8";"N"
"X001001002";"990196.9196";"6431740.848";"8";"N"
"X001502001";"982809.6149";"6432404.154";"8";"N"
"X001561301";"986062.2151";"6427281.156";"7";"NP"
"X011000000";"984066.6";"6424569.7";"8";"N"
"X013001001";"981459.7539";"6414932.388";"7";"NP"
"X023040000";"992786.7";"6404744.1";"8";"N"
"X024050000";"987806.1";"6402042.8";"8";"N"
"X031001001";"976946.7236";"6389795.631";"8";"N"
"X041040000";"999059";"6387348.7";"8";"N"
"X043401001";"990876.4783";"6371692.859";"8";"N"
"X043401100";"988734.427";"6370905.695";"8";"N"
"X045401001";"970552.4185";"6378162.262";"8";"N"
"X050551301";"960882.4621";"6380543.451";"8";"N"
"X060050000";"945096.5";"6380257.9";"6";"PN"
"X070000201";"943940.1109";"6362107.788";"7";"NP"
"X071000401";"936775.602";"6355392.378";"7";"NP"
"X072000000";"934440.1";"6350561.2";"8";"N"
"X072000201";"933474.5054";"6354403.789";"3";"PC"
"X100000100";"915072.2307";"6392720.316";"7";"NP"
"X102050000";"935997.2";"6389869";"7";"NP"
"X102691501";"924456.0598";"6384953.464";"7";"NP"
"X102691801";"916785.0551";"6375828.079";"7";"NP"
"X103402001";"915980.7488";"6375235.579";"7";"NP"
"X104000301";"925045.6366";"6360572.067";"3";"PC"
"X105050000";"923217";"6356973";"6";"PN"
"X106040000";"928369.4";"6352680.3";"6";"PN"
"X110000301";"935531.7872";"6344697.599";"6";"PN"
"X112000501";"941220.7801";"6343295.951";"7";"NP"
"X113000101";"941222.5938";"6336556.804";"7";"NP"
"X121000100";"961750.3707";"6342447.197";"7";"NP"
"X122050000";"961387.6";"6357338";"7";"NP"
"X122501001";"961634.1206";"6351865.341";"7";"NP"
"X123000101";"958581.1845";"6337561.854";"7";"NP"
"X124000100";"948884.7269";"6334198.037";"3";"PC"
"X130000000";"937626.1";"6330735.7";"7";"NP"
"X131001001";"932382.494";"6319250.564";"7";"NP"
"X133501001";"931762.529";"6316858.353";"4";"PTC"
"X142000101";"960741.0367";"6329396.023";"6";"PN"
"X144000401";"933843.3865";"6313204.542";"3";"PC"
"X150000200";"922857.4874";"6314436.993";"3";"PC"
"X151050000";"919623.992";"6322556.995";"6";"PN"
"X152000101";"927990.9691";"6314988.149";"3";"PC"
"X160000000";"922759.6";"6297544.8";"7";"NP"
"X200203001";"989717";"6349173";"7";"NP"
"X203201000";"985316.8068";"6329483.25";"7";"NP"
"X211401001";"980908.6586";"6328023.175";"7";"NP"
"X220202001";"981975.5313";"6324317.413";"7";"NP"
"X220202201";"984195.3348";"6315307.442";"7";"NP"
"X221020000";"976753.1";"6305724.7";"7";"NP"
"X241401001";"987281.3103";"6302493.974";"6";"PN"
"X241402001";"984839.9582";"6297420.362";"6";"PN"
"X241403001";"991579.1259";"6302756.514";"6";"PN"
"X241404001";"984963.15";"6300116.494";"6";"PN"
"X242401001";"982495.9244";"6292046.236";"6";"PN"
"X260201001";"952417";"6298173";"7";"NP"
"X271000100";"943726.7632";"6304130.325";"1";"P"
"X281121101";"927690.7258";"6296414.518";"7";"NP"
"X300101100";"919555.0234";"6290206.941";"3";"PC"
"X300101301";"920117";"6294073";"7";"NP"
"X301056000";"911261.6";"6285916.8";"1";"P"
"X302001001";"901149.9285";"6288451.016";"7";"NP"
"X331001001";"863332.4697";"6305158.239";"7";"NP"
"X331002001";"875327.8841";"6295915.758";"7";"NP"
"X341401100";"907644.7841";"6313055.022";"3";"PC"
"X347000100";"879476.9224";"6309245.492";"3";"PC"
"X348402001";"873753.4742";"6308864.85";"3";"PC"
"Y004501001";"604950.2972";"6156007.744";"7";"NP"
"Y022401001";"663498.6756";"6145927.71";"7";"NP"
"Y024401001";"670780";"6151612";"3";"PC"
"Y025404001";"677860.3038";"6155196.154";"3";"PC"
"Y028406001";"698820.0738";"6165108.1";"3";"PC"
"Y033401001";"692287.7784";"6172255.147";"3";"PC"
"Y042401001";"643766.2336";"6163173.969";"7";"NP"
"Y043401001";"647579.2666";"6165239.581";"7";"NP"
"Y044401001";"657823.229";"6171845.966";"7";"NP"
"Y046402001";"662828.1533";"6173102.436";"7";"NP"
"Y046403002";"664730.0773";"6173585.882";"7";"NP"
"Y046921101";"669661";"6176023";"7";"NP"
"Y047562001";"690833.3411";"6177461.553";"6";"PN"
"Y061502001";"657374.1717";"6189729.982";"2";"PC"
"Y062402001";"658869.0394";"6189317.552";"2";"PC"
"Y062522001";"660922.8944";"6184106.1";"2";"PC"
"Y063403002";"669019.9802";"6184837.124";"2";"PC"
"Y065501001";"679053.4941";"6190146.668";"4";"PTC"
"Y066404001";"677824.6502";"6186561.029";"2";"PC"
"Y082401001";"686458.6608";"6215456.236";"2";"PC"
"Y101202001";"625447.5406";"6182306.177";"7";"NP"
"Y101202101";"628161.3221";"6172394.877";"7";"NP"
"Y103203001";"634869.853";"6186222.712";"7";"NP"
"Y110501001";"636707.9249";"6191002.252";"7";"NP"
"Y111201001";"634149.5377";"6195618.277";"1";"P"
"Y111201002";"633369.7462";"6197922.263";"1";"P"
"Y113501001";"643417.4664";"6204930.115";"2";"PC"
"Y115201001";"636133.3882";"6217777.151";"1";"P"
"Y122502001";"644273.4094";"6223602.407";"2";"PC"
"Y131401001";"625654.2636";"6242737.953";"1";"P"
"Y132501001";"626150.3419";"6242334.227";"1";"P"
"Y135521001";"637037.8315";"6242242.95";"2";"PC"
"Y136401001";"649087.8806";"6237846.466";"1";"P"
"Y136402001";"640114.9989";"6239919.617";"1";"P"
"Y141502001";"653777.4372";"6237207.732";"2";"PC"
"Y141621001";"654296.1595";"6239500.89";"4";"PTC"
"Y142201001";"669649.0479";"6235875.621";"2";"PC"
"Y142202001";"662636.9627";"6233537.182";"1";"P"
"Y145201001";"688246.1257";"6237916.696";"1";"P"
"Y151401001";"657040.0966";"6209410.649";"2";"PC"
"Y152401001";"664683.2609";"6215539.597";"2";"PC"
"Y152402001";"668929.6018";"6221597.528";"4";"PTC"
"Y156401001";"682097.6338";"6231375.938";"4";"PTC"
"Y160501001";"682950.7497";"6249648.71";"4";"PTC"
"Y160506001";"686842.9252";"6249216.672";"4";"PTC"
"Y161202001";"696741.3952";"6238444.453";"1";"P"
"Y201001001";"748581.9903";"6320619.615";"6";"PN"
"Y201002001";"752794.331";"6322581.898";"6";"PN"
"Y202001001";"755156.1661";"6318366.171";"6";"PN"
"Y203002001";"754735.4408";"6315872.606";"6";"PN"
"Y203002101";"745380.0854";"6306262.935";"6";"PN"
"Y210002001";"759008.7224";"6313238.741";"6";"PN"
"Y213001001";"753512.2464";"6301197.775";"6";"PN"
"Y213001002";"749857.8528";"6294335.881";"6";"PN"
"Y214001001";"743386.3269";"6285100.368";"6";"PN"
"Y221001001";"726064.8607";"6292239.576";"6";"PN"
"Y230002001";"738101.7079";"6274456.319";"6";"PN"
"Y233001002";"736016.0816";"6264084.957";"6";"PN"
"Y237001001";"736232.9351";"6254293.554";"6";"PN"
"Y237002001";"738476.2267";"6247881.425";"6";"PN"
"Y251001001";"713218.3717";"6285155.604";"3";"PC"
"Y251002001";"712672.5499";"6279665.974";"3";"PC"
"Y251003001";"710652.8702";"6277085.755";"3";"PC"
"Y252002001";"708986.813";"6280895.826";"3";"PC"
"Y252002002";"709676.7521";"6279791.471";"3";"PC"
"Y254001001";"682182.9819";"6265238.545";"2";"PC"
"Y254002001";"692735.9211";"6272841.818";"2";"PC"
"Y254003001";"695340.5758";"6273718.602";"2";"PC"
"Y255001002";"698910.415";"6270591.776";"3";"PC"
"Y257001001";"703726.5271";"6261261.012";"3";"PC"
"Y257002001";"710683.1736";"6257007.095";"3";"PC"
"Y258001002";"714240.2843";"6252381.978";"3";"PC"
"Y320002001";"770248.6388";"6283973.984";"3";"PC"
"Y341400501";"780280.2624";"6312459.206";"6";"PN"
"Y341401001";"778798.8746";"6314469.421";"6";"PN"
"Y344402001";"786439.5127";"6308410.686";"6";"PN"
"Y345401001";"787755.6387";"6298709.829";"6";"PN"
"Y345402001";"785895.9346";"6303220.663";"6";"PN"
"Y346400501";"792695.7566";"6292274.489";"6";"PN"
"Y346401001";"795340.1002";"6286058.159";"6";"PN"
"Y351402001";"805221.8015";"6296862.759";"3";"PC"
"Y352401501";"800554.6793";"6288411.621";"3";"PC"
"Y352501101";"801783.082";"6291897.525";"3";"PC"
"Y353401001";"800338.7624";"6286515.128";"3";"PC"
"Y402201001";"903390.3955";"6270151.025";"3";"PC"
"Y412201001";"890005.5486";"6270265.808";"1";"P"
"Y412204001";"887118.242";"6271389.389";"1";"P"
"Y421401001";"875534.0662";"6283475.979";"6";"PN"
"Y421404001";"866878.7606";"6275958.34";"3";"PC"
"Y441403001";"911240.6926";"6253701.401";"3";"PC"
"Y460402001";"947061.8905";"6237410.605";"4";"PTC"
"Y461502001";"953051.5115";"6236959.447";"4";"PTC"
"Y462401001";"956310.6812";"6232636.025";"4";"PTC"
"Y500202001";"935254";"6271341";"3";"PC"
"Y500521001";"938857.0945";"6270645.717";"6";"PN"
"Y500521201";"938750";"6268169";"6";"PN"
"Y503201001";"944858.0439";"6271493.107";"3";"PC"
"Y503202001";"956220.178";"6268498.296";"3";"PC"
"Y510501001";"956992.5818";"6265394.928";"3";"PC"
"Y511201001";"958626.9283";"6269576.386";"3";"PC"
"Y511502002";"961007.002";"6279145.733";"3";"PC"
"Y520201001";"980980.8299";"6266986.05";"3";"PC"
"Y521501001";"973596.8768";"6256360.884";"3";"PC"
"Y523501001";"981637.0885";"6273573.393";"3";"PC"
"Y523561001";"976508.5111";"6281209.671";"3";"PC"
"Y530501501";"990328.9727";"6273698.08";"3";"PC"
"Y530502001";"989252.6663";"6276304.324";"3";"PC"
"Y531201001";"994075.446";"6267971.729";"3";"PC"
"Y532501001";"1002791.492";"6270893.161";"3";"PC"
"Y542401001";"986894.3826";"6246157.202";"4";"PTC"
"Y544401001";"988590.6993";"6245942.76";"4";"PTC"
"Y553401001";"1014713.937";"6286473.406";"6";"PN"
"Y553403001";"1017194.688";"6284553.91";"6";"PN"
"Y553404001";"1018770.386";"6281942.99";"6";"PN"
"Y561501001";"1022895.747";"6296891.545";"6";"PN"
"Y561503001";"1033741.985";"6292002.495";"6";"PN"
"Y561505001";"1021617.976";"6299300.125";"6";"PN"
"Y561621401";"1021619.711";"6299499.588";"6";"PN"
"Y600203001";"1003217.555";"6343214.693";"7";"NP"
"Y601201001";"1008869.871";"6338370.601";"7";"NP"
"Y602000000";"1005215.842";"6331709.021";"7";"NP"
"Y604201001";"1005749.474";"6324111.823";"7";"NP"
"Y611501001";"1018624.607";"6334290.146";"7";"NP"
"Y612501201";"1030629";"6323537";"6";"PN"
"Y620581301";"1013836.006";"6358107.726";"7";"NP"
"Y623402401";"1034321.59";"6324264.099";"7";"NP"
"Y624000101";"1036791.973";"6321145.831";"7";"NP"
"Y633404001";"1039960.707";"6317921.606";"7";"NP"
"Y642401001";"1017960.69";"6315315.287";"6";"PN"
"Y643401001";"1034133.292";"6314076.188";"6";"PN"
"Y643402001";"1031641.251";"6314697.192";"6";"PN"
"Y644000000";"1038452.137";"6305247.79";"7";"NP"
"Y644201001";"1038553.951";"6293958.338";"7";"NP"
"Y661405001";"1065578.606";"6334481.822";"7";"NP"
"Y662000301";"1062401";"6325692";"7";"NP"
"Y700000101";"1197125";"6155925";"6";"PN"
"Y700000201";"1193000";"6154150";"6";"PN"
"Y702000201";"1210250";"6164500";"6";"PN"
"Y721000101";"1223950";"6177475";"2";"PC"
"Y750000301";"1216800";"6190875";"3";"PC"
"Y781000101";"1171100";"6160825";"2";"PC"
"Y812000101";"1181550";"6130600";"3";"PC"
"Y830000101";"1187675";"6118150";"3";"PC"
"Y832000201";"1184550";"6115675";"3";"PC"
"Y861000201";"1206225";"6107000";"3";"PC"
"Y862000101";"1195900";"6097500";"3";"PC"
"Y881000102";"1206300";"6088900";"3";"PC"
"Y890000101";"1202600";"6073950";"2";"PC"
"Y901000301";"1209275";"6153575";"2";"PC"
"Y902000101";"1212700";"6145025";"6";"PN"
"Y911000201";"1228050";"6141525";"2";"PC"
"Y911000203";"1227200";"6141550";"2";"PC"
"Y921000203";"1231800";"6147175";"3";"PC"
"Y931000101";"1232550";"6171300";"3";"PC"
"Y941000102";"1218800";"6131925";"2";"PC"
